system:index,Date_str,WaterPlane,bmaxGeeGrd,bmaxSnapRtc,edgeGeeGrd,edgeSnapRtc,latitude_209564535,lc,longitude_209564535,.geo
0_1_1_000000000000000000a7_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.01066702950544,12.440094633308163]}"
0_1_1_000000000000000000a8_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.89244873811532,12.353047882276982]}"
0_1_1_000000000000000000a9_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.82211065136876,11.939822851582003]}"
0_1_1_000000000000000000aa_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.9705123363053,12.420691023171182]}"
0_1_1_000000000000000000ab_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.97311745062925,12.452850710342661]}"
0_1_1_000000000000000000ac_0,2018-01-04,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.76812190279317,12.101070445081456]}"
0_1_1_000000000000000000ad_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.02890282977307,12.476117076201357]}"
0_1_1_000000000000000000ae_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.00419915945979,12.424463947364483]}"
0_1_1_000000000000000000af_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.80459350332842,12.152813405446741]}"
0_1_1_000000000000000000b0_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.9960244903743,12.33732736480489]}"
0_1_1_000000000000000000b1_0,2018-01-04,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.78968146961203,12.383770264993869]}"
0_1_1_000000000000000000b2_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.90448616292251,12.435513225359154]}"
0_1_1_000000000000000000b3_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.85831275731877,12.19422574004465]}"
0_1_1_000000000000000000b4_0,2018-01-04,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.06321847362643,12.614008472313703]}"
0_1_1_000000000000000000b5_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.83917864176702,12.405778989454797]}"
0_1_1_000000000000000000b6_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.89981492344509,12.307323634315297]}"
0_1_1_000000000000000000b7_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.88885547697883,12.170150890430246]}"
0_1_1_000000000000000000b8_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.88759783558106,12.352958050748569]}"
0_1_1_000000000000000000b9_0,2018-01-04,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.90772009794534,12.516900590100382]}"
0_1_1_000000000000000000ba_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.92757286572439,11.994979410026941]}"
0_1_1_000000000000000000bb_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.79893411703847,12.198268158823188]}"
0_1_1_000000000000000000bc_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.90978622309882,12.019952574925464]}"
0_1_1_000000000000000000bd_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.76515746235557,12.213359855596396]}"
0_1_1_000000000000000000be_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.9382628176054,12.153352394617212]}"
0_1_1_000000000000000000bf_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.9193981966389,12.413773995483462]}"
0_1_1_000000000000000000c0_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.95721727010033,12.16700678693583]}"
0_1_1_000000000000000000c1_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.00707376836897,12.520314188180036]}"
0_1_1_000000000000000000c2_0,2018-01-04,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.81779873800498,12.128828387360748]}"
0_1_1_000000000000000000c3_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.88643002571172,12.434165752432975]}"
0_1_1_000000000000000000c4_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.01345180688621,12.48132730484925]}"
0_1_1_000000000000000000c5_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.94284422555442,12.438657328853573]}"
0_1_1_000000000000000000c6_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.88678935182536,12.434704741603447]}"
0_1_1_000000000000000000c7_0,2018-01-04,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.88193844929111,12.013933862521862]}"
0_1_1_000000000000000000c8_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.93206444214498,12.424553778892896]}"
0_1_1_000000000000000000c9_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.8946046947972,12.401916233733084]}"
0_1_1_000000000000000000ca_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.00321101264726,12.501539398741938]}"
0_1_1_000000000000000000cb_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.96709873822564,12.176978086589555]}"
0_1_1_000000000000000000cc_0,2018-01-04,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.74593351527542,12.08696689512078]}"
0_1_1_000000000000000000cd_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.8607382085859,12.38745335765876]}"
0_1_1_000000000000000000ce_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.99665331107317,12.523548123202866]}"
0_1_1_000000000000000000cf_0,2018-01-04,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.85004825670487,12.460755884842913]}"
0_1_1_000000000000000000d0_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.87547057924546,12.387273694601936]}"
0_1_1_000000000000000000d1_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.88660968876853,11.967850288446531]}"
0_1_1_000000000000000000d2_0,2018-01-04,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.99368887063558,12.364815812498948]}"
0_1_1_000000000000000000d3_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.94320355166806,12.074300649614694]}"
0_1_1_000000000000000000d4_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.91176251672388,12.125684283866331]}"
0_1_1_000000000000000000d5_0,2018-01-04,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.98012430984538,12.590292948812948]}"
0_1_1_000000000000000000d6_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.03671817274491,12.513936149662788]}"
0_1_1_000000000000000000d7_0,2018-01-04,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.84223291373303,11.91161575166065]}"
0_1_1_000000000000000000d8_0,2018-01-04,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.94670698127614,12.64149692000776]}"
0_1_1_000000000000000000d9_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.89882677663256,12.497137653849753]}"
0_1_1_000000000000000000da_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.83307009783502,12.17311533086784]}"
0_1_1_000000000000000000db_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.99072443019799,12.486088375855083]}"
0_1_1_000000000000000000dc_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.84465836500016,11.908112322052583]}"
0_1_1_000000000000000000dd_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.78986113266886,12.18452393497616]}"
0_1_1_000000000000000000de_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.98883796810134,12.23473975935844]}"
0_1_1_000000000000000000df_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.93404073577004,12.233122791847025]}"
0_1_1_000000000000000000e0_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.8345074022896,12.13529625740641]}"
0_1_1_000000000000000000e1_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.80082057913512,12.012227063482035]}"
0_1_1_000000000000000000e2_0,2018-01-04,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.81483429756739,12.055885186290244]}"
0_1_1_000000000000000000e3_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.84537701722745,11.921946377428023]}"
0_1_1_000000000000000000e4_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.83962779940909,12.383051612766574]}"
0_1_1_000000000000000000e5_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.85588730605164,12.12927754500281]}"
0_1_1_000000000000000000e6_0,2018-01-04,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.97796835316349,12.592359073966422]}"
0_1_1_000000000000000000e7_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.83423790770436,12.304449025406116]}"
0_1_1_000000000000000000e8_0,2018-01-04,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.9847955493228,12.33687820716283]}"
0_1_1_000000000000000000e9_0,2018-01-04,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.80252737817494,12.426889398631607]}"
0_1_1_000000000000000000ea_0,2018-01-04,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.95955288983905,12.330230674060346]}"
0_1_1_000000000000000000eb_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.91814055524114,12.467672912530633]}"
0_1_1_000000000000000000ec_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.94823411725913,12.500641083457818]}"
0_1_1_000000000000000000ed_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.92568640362774,12.216144632977167]}"
0_1_1_000000000000000000ee_0,2018-01-04,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.98219043499886,12.610415211177225]}"
0_1_1_000000000000000000ef_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.92254230013332,12.510612383111546]}"
0_1_1_000000000000000000f0_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.89155042283119,12.159371107020814]}"
0_1_1_000000000000000000f1_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.97168014617465,12.466864428774926]}"
0_1_1_000000000000000000f2_0,2018-01-04,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.79129843712346,12.14769300832726]}"
0_1_1_000000000000000000f3_0,2018-01-04,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.91823038676954,11.937756726428526]}"
1_1_1_000000000000000000f4_0,2018-01-11,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.02647737850594,11.571872911206645]}"
1_1_1_000000000000000000f6_0,2018-01-11,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.11091901521318,11.433712020509063]}"
1_1_1_000000000000000000f8_0,2018-01-11,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.19131823314187,11.481322730567397]}"
1_1_1_000000000000000000fa_0,2018-01-11,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.0193806877614,11.387179288791673]}"
1_1_1_000000000000000000fb_0,2018-01-11,0,0,0,0,0,,3,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.98713116906151,11.56792032395652]}"
1_1_1_000000000000000000fd_0,2018-01-11,0,0,0,0,0,,4,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.18161642807338,11.437934102344425]}"
1_1_1_000000000000000000fe_0,2018-01-11,0,0,0,0,0,,3,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.99611432190271,11.507284042278453]}"
1_1_1_000000000000000000ff_0,2018-01-11,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.0651947672515,11.575645835399948]}"
1_1_1_00000000000000000100_0,2018-01-11,0,0,0,0,0,,4,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.05854723414902,11.473776882180793]}"
1_1_1_00000000000000000101_0,2018-01-11,0,0,0,0,0,,4,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.13014296229333,11.496234764283782]}"
1_1_1_00000000000000000102_0,2018-01-11,0,0,0,0,0,,4,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.16706372047065,11.355468759262253]}"
1_1_1_00000000000000000104_0,2018-01-11,0,0,0,0,0,,3,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.06950668061528,11.432095052997647]}"
1_1_1_00000000000000000106_0,2018-01-11,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.11020036298588,11.518063825687886]}"
1_1_1_00000000000000000107_0,2018-01-11,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.162122986408,11.410625317707192]}"
1_1_1_00000000000000000108_0,2018-01-11,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.18323339558481,11.475573512749033]}"
1_1_1_00000000000000000109_0,2018-01-11,0,0,0,0,0,,3,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.00922972505084,11.49425847065872]}"
1_1_1_0000000000000000010b_0,2018-01-11,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.19033008632934,11.549145534518422]}"
1_1_1_0000000000000000010c_0,2018-01-11,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.06797954463227,11.461380131259945]}"
1_1_1_0000000000000000010d_0,2018-01-11,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.12106997792372,11.48832958978353]}"
1_1_1_0000000000000000010e_0,2018-01-11,0,0,0,0,0,,3,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.03824530872791,11.473417556067146]}"
1_1_1_00000000000000000110_0,2018-01-11,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.00869073588038,11.59046803758792]}"
1_1_1_00000000000000000111_0,2018-01-11,0,0,0,0,0,,4,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.02854350365942,11.570166112166818]}"
1_1_1_00000000000000000112_0,2018-01-11,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.12484290211704,11.554984583865199]}"
1_1_1_00000000000000000115_0,2018-01-11,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.12277677696356,11.416644030110792]}"
1_1_1_00000000000000000116_0,2018-01-11,0,0,0,0,0,,3,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.0569302666376,11.555254078450435]}"
1_1_1_0000000000000000011a_0,2018-01-11,0,0,0,0,0,,3,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.02090782374441,11.498121226380434]}"
1_1_1_0000000000000000011b_0,2018-01-11,0,0,0,0,0,,4,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.10328333529816,11.42158476417345]}"
1_1_1_0000000000000000011c_0,2018-01-11,0,0,0,0,0,,4,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.1471211211632,11.530999565779208]}"
1_1_1_0000000000000000011d_0,2018-01-11,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.14703128963478,11.40595407822977]}"
1_1_1_0000000000000000011e_0,2018-01-11,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.20119970126719,11.528933440625734]}"
1_1_1_0000000000000000011f_0,2018-01-11,0,0,0,0,0,,3,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.97150048311784,11.547528567007006]}"
1_1_1_00000000000000000120_0,2018-01-11,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.12708869032733,11.553098121768548]}"
1_1_1_00000000000000000121_0,2018-01-11,0,0,0,0,0,,3,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.09483917162744,11.465692044623719]}"
1_1_1_00000000000000000123_0,2018-01-11,0,0,0,0,0,,3,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.00563646391437,11.520758771540246]}"
1_1_1_00000000000000000124_0,2018-01-11,0,0,0,0,0,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.138137968322,11.438922249156956]}"
1_1_1_00000000000000000125_0,2018-01-11,0,0,0,0,0,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.14128207181642,11.531808049534915]}"
1_1_1_00000000000000000126_0,2018-01-11,0,0,0,0,0,,4,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.138137968322,11.473866713709207]}"
1_1_1_00000000000000000128_0,2018-01-11,0,0,0,0,0,,4,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.13382605495823,11.495605943584899]}"
1_1_1_00000000000000000129_0,2018-01-11,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.19473183122153,11.518782477915183]}"
1_1_1_0000000000000000012d_0,2018-01-11,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.15197202369744,11.471081936328435]}"
1_1_1_0000000000000000012f_0,2018-01-11,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.98775998976039,11.395533620933984]}"
1_1_1_00000000000000000130_0,2018-01-11,0,0,0,0,0,,4,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.11190716202572,11.438023933872838]}"
1_1_1_000000000000000000f7_0,2018-01-11,1,1,1,0,0,,17,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.99297021840829,11.539443729449932]}"
1_1_1_000000000000000000fc_0,2018-01-11,1,1,1,0,0,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.10975120534383,11.469285305760197]}"
1_1_1_0000000000000000010f_0,2018-01-11,1,1,0,0,0,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.13337689731617,11.464164908640715]}"
1_1_1_00000000000000000113_0,2018-01-11,1,0,0,0,0,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.03456221606302,11.574927183172653]}"
1_1_1_00000000000000000118_0,2018-01-11,1,1,1,0,0,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.04956408130782,11.457068217896172]}"
1_1_1_00000000000000000119_0,2018-01-11,1,1,1,0,0,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.13247858203205,11.510248482716047]}"
2_1_1_00000000000000000133_0,2018-01-12,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.55091384137492,10.709490238451906]}"
2_1_1_00000000000000000136_0,2018-01-12,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.61891630838277,10.628013042182264]}"
2_1_1_00000000000000000137_0,2018-01-12,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.68395433495303,10.718024233651041]}"
2_1_1_0000000000000000013a_0,2018-01-12,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.68799675373157,10.717664907537394]}"
2_1_1_0000000000000000013c_0,2018-01-12,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.6333791844571,10.578695533084103]}"
2_1_1_0000000000000000013d_0,2018-01-12,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.61972479213848,10.596751670294905]}"
2_1_1_00000000000000000140_0,2018-01-12,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.52683899176051,10.65586081598997]}"
2_1_1_00000000000000000142_0,2018-01-12,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.5431883299315,10.598009311692673]}"
2_1_1_00000000000000000147_0,2018-01-12,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.68485265023715,10.699698601855003]}"
